Sample Number,Variety,endo,Source notes,year,location,Extra Notes
15A0840,Wh05081a,sh2,not found in compliation or diversity panel,2015,New York,
15A0849,Wh00051,sh2,not found in compliation or diversity panel,2015,New York,
15A0850,Wh92054,sh2,not found in compliation or diversity panel,2015,New York,
15A0853,Wh96015,sh2,not found in compliation or diversity panel,2015,New York,
15A0855,Wh09068,sh2,(WSS 3681(CML**27 x WSS3681)@,2015,New York,
15A0879,Wh95016a,sh2,not found in compliation or diversity panel,2015,New York,
15A0886,Wh93016,sh2,not found in compliation or diversity panel,2015,New York,
15A0910,Wh10113R,sh2,Pop D  Rp1-F + Rp1-J + Rp1C x Shaker) {@9},2015,New York,
15A0913,Wh92047,sh2,A632 x Wh3 (marked su1 on diversity panel),2015,New York,
15A0946,Wh07051,sh2,(Ct1001 x A632)@@@ {2},2015,New York,
15A0948,Wh10006R,sh2,Mexican Dent sh2 ####@5 rc @4 (Rust),2015,New York,
15A0961,Wh01001,sh2,not found in compliation or diversity panel,2015,New York,
15A0008,Wuh07422i,sh2i,Fa56A  sh2-i x GH9073)@9 susu ii,2015,New York,
15A0011,Wuh09097i,sh2i,((Fa56A-i xCt1401)5@i/isu/su?)x(Ct1411x(Crh24xFa56ash2i)]@@Su/-ii))@@,2015,New York,
15A0012,Wuh09153i,sh2i,Fa56A  sh2-i x Regal) {@10} su/su i/i,2015,New York,
15A0013,Fa32B,sh2i,sh2 x Ia2132. SH2i confirmed with seed,2015,New York,
15A0023,Wuh07186i,sh2i,98136 x  (Fa56sh2ixCt1401)iisusu) @6,2015,New York,
15A0035,Wuh09164i,sh2i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2015,New York,
15A0090,ND1,su1,Found in Diversity Panel. No notes,2015,New York,
15A0098,Wuh09149i,sh2i,Fa56A  sh2-i/ + x Ct1401) {@10} i/i su/su,2015,New York,
15A0104,Wuh07413i,sh2i,Fa56A  sh2-i x Regal)@9 su/su i/i,2015,New York,
15A0115,Wuh07177i,sh2i,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii,2015,New York,
15A0117,Wuh09174i,sh2i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2015,New York,
15A0188,Wuh09183i,sh2i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2015,New York,
15A0189,Wuh07481i,sh2i,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2015,New York,
15A0213,Wuh09144i,sh2i,Fa56A  sh2-i/+ x Ct1402) {@10} sh2 i/i  su/su,2015,New York,
15A0227,Fa56A,sh2i,sh2 x Ia2256,2015,New York,
15A0268,Wuh09170i,sh2i,Ct1403 x (Fa56sh2ixCt1402)iisusu) {@6},2015,New York,
15A0276,Wuh09150i,sh2i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2015,New York,
15A0295,Wuh07183i,sh2i,not found in compliation or diversity panel,2015,New York,
15A0310,Wuh09093i,sh2i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2015,New York,
15A0413,MR10,sh2i,(Cristalino Norteno) S6,2015,New York,
15A0467,OH43,field,W8 x Oh40B,2015,New York,
15A0503,Wuh09149i,sh2i,Fa56A  sh2-i/ + x Ct1401) {@10} i/i su/su,2015,New York,
15A0537,Wuh07413i,sh2i,Fa56A  sh2-i x Regal)@9 su/su i/i,2015,New York,
15A0559,Wuh09164i,sh2i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2015,New York,
15A0565,Wuh07422i,sh2i,Fa56A  sh2-i x GH9073)@9 susu ii,2015,New York,
15A0613,Wuh09144i,sh2i,Fa56A  sh2-i/+ x Ct1402) {@10} sh2 i/i  su/su,2015,New York,
15A0682,Wuh09183i,sh2i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2015,New York,
15A0694,Wuh07429i,sh2i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su)@7,2015,New York,
15A0717,Wuh07177i,sh2i,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii,2015,New York,
15A0728,Wuh07469i,sh2i,Ct1411 x (Ct1012 x Fa56a)iiSuSu)@6,2015,New York,
15A0730,Fa56A,sh2i,sh2 x Ia2256,2015,New York,
15A0752,Wuh07481i,sh2i,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2015,New York,
15A0803,Wuh09174i,sh2i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2015,New York,
15A0814,Wuh09170i,sh2i,Ct1403 x (Fa56sh2ixCt1402)iisusu) {@6},2015,New York,
15A0823,Wuh09150i,sh2i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2015,New York,
15A0827,Wuh07183i,sh2i,not found in compliation or diversity panel,2015,New York,
15A0854,Wuh09093i,sh2i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2015,New York,
15A0861,Mo17,field,C.I. 187-2 x C103,2015,New York,
15A0906,MR10,sh2i,MR10 (Cristalino Norteno) S6,2015,New York,
15A0949,OH43,field,W8 x Oh40B,2015,New York,
15A0002,LUTHER HILL,su1,Found in Diversity Panel. No notes,2015,New York,
15A0004,Ia5125,su1,(IP39 x Tendermost) x IP39,2015,New York,
15A0005,V781,su1,Found in Diversity Panel. No notes,2015,New York,
15A0006,Ia2076,su1,Found in Diversity Panel. No notes,2015,New York,
15A0007,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0010,SD909,su1,P39?10?1?1?1?1?1,2015,New York,
15A0014,Wu04806,su1,not found in compliation or diversity panel,2015,New York,
15A0015,W5543,su1,"P31, P51",2015,New York,
15A0016,Ia59,su1,1-56-10-6  Ia59,2015,New York,
15A0017,C13,su1,Golden Early Market,2015,New York,
15A0018,W6462,su1,Tendermost,2015,New York,
15A0021,WVG3,su1,not found in compliation or diversity panel,2015,New York,
15A0022,F7,field,Found in Diversity Panel. No notes,2015,New York,
15A0024,IL689a,su1,((T x OB) x op) x IL110g,2015,New York,
15A0025,GMBAB,su1,Found in Diversity Panel. No notes,2015,New York,
15A0026,C2,su1,Whipple Yellow (Silas Whipple),2015,New York,
15A0027,S4,su1,Golden Bantam 77x Hayes White?,2015,New York,
15A0029,C12-1,su1,Found in Diversity Panel. No notes,2015,New York,
15A0030,VIA5492,su1,Found in Diversity Panel. No notes,2015,New York,
15A0031,SD883,su1,P39 (81M),2015,New York,
15A0033,Me2rt,su1,Me2,2015,New York,
15A0034,IL676a,su1,(IL176a x IL21f)x IL325a,2015,New York,
15A0038,Wu04401,su1,not found in compliation or diversity panel,2015,New York,
15A0040,G8,su1,Carmel Golden,2015,New York,
15A0043,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0044,NJ618,su1,NJ618-407:69M,2015,New York,
15A0046,W3742,su1,Golden Cross Bantam,2015,New York,
15A0049,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0050,SD226,su1,Golden Market,2015,New York,
15A0054,W3647,su1,Bantam Evergreen,2015,New York,
15A0055,IL453b,su1,Found in Diversity Panel. No notes,2015,New York,
15A0056,C30,su1,P39,2015,New York,
15A0057,IL671a,su1,(IL15x IL107a)x IL107a,2015,New York,
15A0058,Ma83608,su1,Found in Diversity Panel. No notes,2015,New York,
15A0059,SD884,su1,1313?1?2 (24M) USDA,2015,New York,
15A0060,C4,su1,Golden Bantam,2015,New York,
15A0063,SD277,su1,Golden Sunshine,2015,New York,
15A0064,M23,su1,Found in Diversity Panel. No notes,2015,New York,
15A0065,P39,su1,Purdue Bantam,2015,New York,
15A0070,W6366,su1,"Ia5125, Ia453, C5",2015,New York,
15A0072,Ma2402,su1,Ma2402-214,2015,New York,
15A0073,Me100,su1,Golden Bantam,2015,New York,
15A0076,C13,su1,Golden Early Market,2015,New York,
15A0077,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0082,Ia45-2,su1,not found in compliation or diversity panel,2015,New York,
15A0085,SD789,su1,Experimental hybrid 7983,2015,New York,
15A0086,Me135,su1,Golden Bantam,2015,New York,
15A0088,W7151,su1,"C13, 3670, Me2",2015,New York,
15A0089,C38,su1,Golden Bantam,2015,New York,
15A0092,C3,su1,spanish gold,2015,New York,
15A0094,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0101,Me123,su1,Found in Diversity Panel. No notes,2015,New York,
15A0102,I817,su1,Found in Diversity Panel. No notes,2015,New York,
15A0112,MDM-9,su1,Found in Diversity Panel. No notes,2015,New York,
15A0114,P14,su1,Golden Rod,2015,New York,
15A0116,Ia45-3,su1,not found in compliation or diversity panel,2015,New York,
15A0119,257A9,su1,Found in Diversity Panel. No notes,2015,New York,
15A0122,C22,su1,Tendergold 24 outcross,2015,New York,
15A0125,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0126,C6A,su1,Whipple Yellow ?,2015,New York,
15A0127,C40,su1,957-3 x P51,2015,New York,
15A0129,IL707a,su1,((IOPOP x IL101u)x south american popcorn op) x ((IOPOP x IL101u)x south american popcorn op),2015,New York,
15A0130,471-U6,su1,not found in compliation or diversity panel,2015,New York,
15A0132,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0133,IL354a,su1,Found in Diversity Panel. No notes,2015,New York,
15A0135,Ia45-1,su1,not found in compliation or diversity panel,2015,New York,
15A0136,I45,su1,Bantam Evergreen,2015,New York,
15A0137,Ia5125,su1,(IP39 x Tendermost) x IP39,2015,New York,
15A0138,P51,su1,Golden Bantam,2015,New York,
15A0139,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0140,SD176,su1,Golden Sunshine,2015,New York,
15A0141,NJ159,su1,Found in Diversity Panel. No notes,2015,New York,
15A0143,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0144,Ia4189,su1,Found in Diversity Panel. No notes,2015,New York,
15A0146,IL777a,su1,IL27a x IL677a,2015,New York,
15A0149,Ia5261,su1,not found in compliation or diversity panel,2015,New York,
15A0150,P39M94,su1,Found in Diversity Panel. No notes,2015,New York,
15A0151,Ma32,su1,(P39 x C4)x P39,2015,New York,
15A0155,EP58,su1,Found in Diversity Panel. No notes,2015,New York,
15A0157,IL557a,su1,IL72a x Tapicorn2,2015,New York,
15A0158,P51xRp1d,su1,Found in Diversity Panel. No notes,2015,New York,
15A0159,IL318a,su1,Cal.pkg.corp.hybird 219 x NS5(flour corn),2015,New York,
15A0160,P39,su1,Purdue Bantam,2015,New York,
15A0161,IL91j,su1,Found in Diversity Panel. No notes,2015,New York,
15A0162,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0164,2,su1,Found in Diversity Panel. No notes,2015,New York,
15A0168,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0169,P39,su1,Purdue Bantam,2015,New York,
15A0170,MDM-17,su1,Found in Diversity Panel. No notes,2015,New York,
15A0172,IL788a,su1,BES 1948 op,2015,New York,
15A0173,IL729a,su1,(IL14 x IL11) x Lehna soft flint,2015,New York,
15A0174,IL713a,su1,(P103Ht1 x T20) x T20(4),2015,New York,
15A0175,P39(New),su1,Purdue Bantam,2015,New York,
15A0179,A685su,su1,Sel. from [Apache S3 X (Ia453 X B52) S6],2015,New York,
15A0180,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0181,P39b,su1,Found in Diversity Panel. No notes,2015,New York,
15A0182,MDM-20,su1,Found in Diversity Panel. No notes,2015,New York,
15A0184,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0185,IL761a,su1,Pioneer ERF,2015,New York,
15A0190,P39LE-261,su1,Found in Diversity Panel. No notes,2015,New York,
15A0193,IL21f,su1,Country Gentleman,2015,New York,
15A0194,83612b,su1,Found in Diversity Panel. No notes,2015,New York,
15A0195,P39xRp1d,su1,Found in Diversity Panel. No notes,2015,New York,
15A0196,Ma5125,su1,MA5125 (NON Bu),2015,New York,
15A0197,IL661a,su1,Ia6038 ?,2015,New York,
15A0199,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0205,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0207,SD592,su1,Bloomcross P39,2015,New York,
15A0208,IL773a,su1,Ga-sT35 x IL442a,2015,New York,
15A0210,MDM-1,su1,Found in Diversity Panel. No notes,2015,New York,
15A0212,Ia2132,su1,(TSR x I45) x Ia4329,2015,New York,
15A0214,Wuh09188i,su1,Fa56A  sh2-i/+ x Ct1402)(@-10) sh2 i/i  su/su,2015,New York,
15A0215,P39Goodman-Buckler,su1,Purdue Bantam,2015,New York,
15A0223,A10579,su1,Ia453 X Ia5125,2015,New York,
15A0224,IL607a,su1,(IL103a x IL110z) x IL103a,2015,New York,
15A0225,MDM-21,su1,Found in Diversity Panel. No notes,2015,New York,
15A0226,P39Le-253,su1,Found in Diversity Panel. No notes,2015,New York,
15A0230,MDM-12,su1,Found in Diversity Panel. No notes,2015,New York,
15A0232,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0233,IL744a,su1,IL459a x IL677a ,2015,New York,
15A0235,P39,su1,Purdue Bantam,2015,New York,
15A0236,Me1,su1,Golden Bantam x Burbank,2015,New York,
15A0238,MDM-23,su1,Found in Diversity Panel. No notes,2015,New York,
15A0240,IL779a,su1,white dent x IL677a,2015,New York,
15A0241,IL618b,su1,(IL27a x IL21b) x op,2015,New York,
15A0242,IP39,su1,Narrow Kernel P39,2015,New York,
15A0244,Ia2003,su1,not found in compliation or diversity panel,2015,New York,
15A0246,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0247,V775,su1,Found in Diversity Panel. No notes,2015,New York,
15A0248,P51B,su1,Found in Diversity Panel. No notes,2015,New York,
15A0249,MDM-19,su1,Found in Diversity Panel. No notes,2015,New York,
15A0251,A7,su1,Found in Diversity Panel. No notes,2015,New York,
15A0252,A15,su1,Found in Diversity Panel. No notes,2015,New York,
15A0253,IL303b,su1,(IL101t x A930) x 98b,2015,New York,
15A0254,C23,su1,Whipple Early Yellow,2015,New York,
15A0255,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0257,A684su,su1,A684su     (PI 567792),2015,New York,
15A0259,W1736,su1,Tendermost,2015,New York,
15A0260,IL451b,su1,Found in Diversity Panel. No notes,2015,New York,
15A0261,IL804a,su1,Found in Diversity Panel. No notes,2015,New York,
15A0262,SD829,su1,Burbank Bantam,2015,New York,
15A0264,IL797a,su1,B5707 x B6011,2015,New York,
15A0265,34f,su1,Found in Diversity Panel. No notes,2015,New York,
15A0266,S43,su1,Golden Bantam 77x Hayes White?,2015,New York,
15A0267,IL803a,su1,Found in Diversity Panel. No notes,2015,New York,
15A0272,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0273,Il101t,su1,Il14 x unknown,2015,New York,
15A0274,ILB6011,su1,Found in Diversity Panel. No notes,2015,New York,
15A0275,EP83,su1,Found in Diversity Panel. No notes,2015,New York,
15A0277,IaEV3004,su1,Found in Diversity Panel. No notes,2015,New York,
15A0279,AS11,su1,Listed at As11 in some places and A511 in other. Change all to AS11,2015,New York,
15A0280,Ind. 5817,su1,Found in Diversity Panel. No notes,2015,New York,
15A0281,P39a,su1,Found in Diversity Panel. No notes,2015,New York,
15A0284,C27red,su1,not found in compliation or diversity panel,2015,New York,
15A0286,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0288,IaEV191,su1,not found in compliation or diversity panel,2015,New York,
15A0289,IL110K,su1,not found in compliation or diversity panel,2015,New York,
15A0290,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0291,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0292,F2,field,Found in Diversity Panel. No notes,2015,New York,
15A0294,Vineland576,su1,Found in Diversity Panel. No notes,2015,New York,
15A0296,ILB5870,su1,Found in Diversity Panel. No notes,2015,New York,
15A0297,IL776a,su1,B5440 x IL677a,2015,New York,
15A0300,IL673a,su1,LTB?272,2015,New York,
15A0302,W6786,su1,"W3740, Ia3044",2015,New York,
15A0303,IL764b,su1,((Hawaiian sugary x IL110g)x IL677a)x (t55 x IL677a),2015,New York,
15A0305,EP61,su1,Found in Diversity Panel. No notes,2015,New York,
15A0307,P39,su1,Purdue Bantam,2015,New York,
15A0309,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0313,IL772a,su1,{[(44b X BOV1035) 442a] 459a} 677a (labeled su1 on diversity panel inbred list?),2015,New York,
15A0314,IL1171,su1,IL1171-Israel-1959,2015,New York,
15A0319,B5870,su1,Found in Diversity Panel. No notes,2015,New York,
15A0321,NJ112,su1,Found in Diversity Panel. No notes,2015,New York,
15A0322,IaCG4189,su1,Found in Diversity Panel. No notes,2015,New York,
15A0323,SD469,su1,Barden's Wonder Bantam,2015,New York,
15A0324,M45,su1,Found in Diversity Panel. No notes,2015,New York,
15A0325,IL515a,su1,(IL103hx IL86e)x IL103b,2015,New York,
15A0328,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0329,IL611a,su1,(IL101t x IL112f) x op,2015,New York,
15A0332,MDM-8,su1,Found in Diversity Panel. No notes,2015,New York,
15A0334,P39,su1,Purdue Bantam,2015,New York,
15A0335,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0339,W6757,su1,"Kancross, P39, W3572, W3608",2015,New York,
15A0340,IL437a,su1,((NS5 x IL104q)xIL104q)x IL104c,2015,New York,
15A0343,IL615a,su1,Self from Calpack hybrid,2015,New York,
15A0344,Wu99823,su1,not found in compliation or diversity panel,2015,New York,
15A0346,IL200e,su1,A701  (A701 = VUH1939 Country Gentleman O.P.,2015,New York,
15A0347,C42,su1,Golden Bantam,2015,New York,
15A0350,SD908,su1,C?98A?284?1?2,2015,New York,
15A0354,EP62,su1,Found in Diversity Panel. No notes,2015,New York,
15A0355,C7e,su1,Found in Diversity Panel. No notes,2015,New York,
15A0357,83610b,su1,Found in Diversity Panel. No notes,2015,New York,
15A0358,SC1441,su1,Found in Diversity Panel. No notes,2015,New York,
15A0359,Check2,su1,not found in compliation or diversity panel,2015,New York,
15A0360,IL767b,su1,IL197a X IL677a,2015,New York,
15A0361,IL800a,su1,(Gold cup x Pa405) x ((Gold Cup x Six Shooter white dent)S4 x((IL677a x IL549a)S5 x IL677a)S4),2015,New York,
15A0362,W5552,su1,"Ia5015, Ia5001, P39",2015,New York,
15A0365,Me121-wb,su1,Found in Diversity Panel. No notes,2015,New York,
15A0366,IL799b,su1,(Gold Cup x Pa405) x 59829,2015,New York,
15A0368,IL801a,su1,Found in Diversity Panel. No notes,2015,New York,
15A0369,IL47A,su1,Country Gentleman,2015,New York,
15A0370,GTS1,su1,471?U6 X 342 BC7,2015,New York,
15A0373,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0376,IL112t,su1,Country Gentleman inbred 5 x unknown/ Self from A702 (stray yellow kernels on IL11),2015,New York,
15A0378,Wu99811,su1,not found in compliation or diversity panel,2015,New York,
15A0379,IL27a,su1,Country Gentleman,2015,New York,
15A0381,Check4,su1,not found in compliation or diversity panel,2015,New York,
15A0382,EP82,su1,Found in Diversity Panel. No notes,2015,New York,
15A0383,IL86e,su1,Found in Diversity Panel. No notes,2015,New York,
15A0384,T24,su1,Strain T24-395-68(B),2015,New York,
15A0385,C1540,field,C1540 Su,2015,New York,
15A0386,IL430a,su1,Found in Diversity Panel. No notes,2015,New York,
15A0387,W6714,su1,"Ia5002, W3742, N.K.11934",2015,New York,
15A0389,675A,su1,Strain 675A-415-68(B) closest thing in diversity panel,2015,New York,
15A0390,IL802b,su1,IL802b Ht2,2015,New York,
15A0391,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0394,IL18b,su1,Country Gentleman,2015,New York,
15A0395,IL757b,su1,(IL14x IL11) x Antigua 2d,2015,New York,
15A0396,M822,su1,Found in Diversity Panel. No notes,2015,New York,
15A0398,M5,su1,Found in Diversity Panel. No notes,2015,New York,
15A0399,IL103a,su1,White Country Gentleman x unkown,2015,New York,
15A0400,IL733a,su1,Ga-sT35 x IL442a,2015,New York,
15A0401,A632,field,Found in Diversity Panel. No notes,2015,New York,
15A0402,MDM-2,su1,Found in Diversity Panel. No notes,2015,New York,
15A0403,Check4,su1,not found in compliation or diversity panel,2015,New York,
15A0404,B73,field,Iowa Stiff Stalk Synthetic,2015,New York,
15A0406,C90,su1,Found in Diversity Panel. No notes,2015,New York,
15A0407,IL454a,su1,(IL101t x IL92a) x IL98b,2015,New York,
15A0408,T20,su1,Strain T20-2-68(B),2015,New York,
15A0409,Ia2256B,su1,not found in compliation or diversity panel,2015,New York,
15A0411,IL794a,su1,(IL676a x IL677a) x (Pa405 x Gold Cup),2015,New York,
15A0412,MDM-5,su1,Found in Diversity Panel. No notes,2015,New York,
15A0414,IL328a,su1,Found in Diversity Panel. No notes,2015,New York,
15A0415,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0416,C7,su1,Found in Diversity Panel. No notes,2015,New York,
15A0417,IL543c,su1,((IL104c x IL107a)x IL107a) x IL112a,2015,New York,
15A0419,IL31a,su1,Country Gentleman,2015,New York,
15A0420,IL678a,su1,(Bolivia 1035 x IL44b) x IL442a,2015,New York,
15A0421,Ma401,su1,Found in Diversity Panel. No notes,2015,New York,
15A0423,IL14H,su1,Evergreen ?,2015,New York,
15A0424,C31,su1,Long Island Beauty x P39,2015,New York,
15A0425,Check4,su1,not found in compliation or diversity panel,2015,New York,
15A0426,IL796a,su1,(IL702a x IL677a)x B6011,2015,New York,
15A0427,IL648,su1,Iowa 6038 self?,2015,New York,
15A0428,IL465a,su1,(IL85x H63)x IL86e,2015,New York,
15A0430,T62s,su1,Georgia Special,2015,New York,
15A0431,IL325a,su1,IL13b x I205,2015,New York,
15A0432,IL699e,su1,(T25 x IL197a) x op,2015,New York,
15A0433,IL366a,su1,Found in Diversity Panel. No notes,2015,New York,
15A0434,IL7,su1,(Wh93017xPopARp1-J+Rp1@@) {6},2015,New York,
15A0436,IL368a,su1,Found in Diversity Panel. No notes,2015,New York,
15A0439,Check3,su1,not found in compliation or diversity panel,2015,New York,
15A0440,IL125b,su1,(Cuzco x yellow dent)x((11d x Louisiana Sweet Bantam2)xIL125a),2015,New York,
